question,label
추가하다 까지 다음 주,S-Action S-Date S-Date S-Date
다다음 달 둘째 주 등산하러 가기 때리다,S-Date S-Date S-Date S-Date S-Subject S-Subject S-Action
일정 때리다 카드 놀이 이천이십이년 3월 이일,O S-Action S-Subject S-Subject S-Date S-Date S-Date
화요일 금요일 열두시 사십육분쯤 공놀이하기 짜다,S-Date S-Date S-Time S-Time S-Subject S-Action
마지막 주 까지 때리다 부품 사러 가기,S-Date S-Date S-Date S-Action S-Subject S-Subject S-Subject
일정 때리다 연어 먹기 16일 뒤 자정 삼십일분 전,O S-Action S-Subject S-Subject S-Date S-Date S-Time S-Time S-Time
이천이십일년 팔월 일일 까지 간식 주기 일정 울리다,S-Date S-Date S-Date S-Date S-Subject S-Subject O S-Action
주유 하기 일정 넣다 월요일 수요일 2시,S-Subject S-Subject O S-Action S-Date S-Date S-Time
다다음 주 낚시 하다 일정 등록하다,S-Date S-Date S-Subject S-Subject O S-Action
영화 감상 넣다,S-Subject S-Subject S-Action
요리 하기 일정 넣다,S-Subject S-Subject O S-Action
일정 알다 금요일 까지 4시,O S-Action S-Date S-Date S-Time
육개월 뒤 운동 하다 가기 때리다,S-Date S-Date S-Subject S-Subject S-Subject S-Action
화요일 목요일 등록하다 피시방 가기,S-Date S-Date S-Action S-Subject S-Subject
넷째 주 게임하기 맞추다,S-Date S-Date S-Subject S-Action
방어 먹기 지정해주다 목요일 일요일 22시,S-Subject S-Subject S-Action S-Date S-Date S-Time
물 마시기 일정 올리다 이천이십일년 2월 13일,S-Subject S-Subject O S-Action S-Date S-Date S-Date
일정 청소하기 짜다,O S-Subject S-Action
첫째 주 부품 사르다 가기 때리다,S-Date S-Date S-Subject S-Subject S-Subject S-Action
넣다 수요일 열네시,S-Action S-Date S-Time
수영 때리다,S-Subject S-Action
잡다 피시방 가기 까지 다다음 주,S-Action S-Subject S-Subject S-Date S-Date S-Date
일정 세포 밥 주기 넣다 다다음 달 첫째 주,O S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
일정 사냥 가기 설정하다 목요일,O S-Subject S-Subject S-Action S-Date
다음 달 일정 맞추다 여행가기,S-Date S-Date O S-Action S-Subject
치과 가기 울리다,S-Subject S-Subject S-Action
방어 먹기 일정 때리다,S-Subject S-Subject O S-Action
일정 인테리어 알다 다음 달,O S-Subject S-Action S-Date S-Date
이천이십오년 10월 11일 학원 가기 지정해주다,S-Date S-Date S-Date S-Subject S-Subject S-Action
여행 가기 말해주다,S-Subject S-Subject S-Action
일정 설정하다 수요일 목요일 자정 4분 후,O S-Action S-Date S-Date S-Time S-Time S-Time
일정 올리다 공놀이하기,O S-Action S-Subject
일정 잡다 공놀이하기,O S-Action S-Subject
2023년 칠월 15일 일정 산책하기 울리다,S-Date S-Date S-Date O S-Subject S-Action
일정 잡다 채소 물주기 내일 후,O S-Action S-Subject S-Subject S-Date S-Date
일정 응답하다 카페 가기,O S-Action S-Subject S-Subject
일정 등록하다 청소 하다,O S-Action S-Subject S-Subject
경마 일정 올리다,S-Subject O S-Action
2월 넷째 주 부터 셋째 까지 도자기 굽다 응답하다,S-Date S-Date S-Date S-Date S-Date S-Date S-Subject S-Subject S-Action
요가 하다 지정해주다 셋째 주 까지,S-Subject S-Subject S-Action S-Date S-Date S-Date
일정 울리다 파티 하다 내일 뒤,O S-Action S-Subject S-Subject S-Date S-Date
추가하다 출근하기,S-Action S-Subject
다음 달 사냥 가기 때리다,S-Date S-Date S-Subject S-Subject S-Action
다음 달 둘째 주 때리다,S-Date S-Date S-Date S-Date S-Action
게임 일정 넣다 15일,S-Subject O S-Action S-Date
일정 알다 수요일 일곱시 48분,O S-Action S-Date S-Time S-Time
일정 부품 사르다 가기 등록하다 목요일,O S-Subject S-Subject S-Subject S-Action S-Date
일정 공놀이하기 정해 이일,O S-Subject S-Action S-Date
일정 낚시 하다 잡다,O S-Subject S-Subject S-Action
간식주기 짜다 삼월 첫째 주,S-Subject S-Action S-Date S-Date S-Date
일정 등산하러 가기 잡다 삼월 첫째 주 부터 마지막 까지,O S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date S-Date S-Date
일정 빨래 하다 때리다 13일 뒤 15시 오십육분,O S-Subject S-Subject S-Action S-Date S-Date S-Time S-Time
팔월 30일 일정 수영 울리다,S-Date S-Date O S-Subject S-Action
가구 만들기 일정 때리다 13일 후,S-Subject S-Subject O S-Action S-Date S-Date
꽃 돌보기 일정 지정해주다,S-Subject S-Subject O S-Action
육월 셋째 주 때리다,S-Date S-Date S-Date S-Action
둘째 주 일정 연어 먹기 짜다,S-Date S-Date O S-Subject S-Subject S-Action
일정 등록하다 에버랜드 가기 십개월 후,O S-Action S-Subject S-Subject S-Date S-Date
청소 하다 때리다,S-Subject S-Subject S-Action
까지 다음 주 일정 넣다 요리 하다,S-Date S-Date S-Date O S-Action S-Subject S-Subject
까지 다음 주 줄넘기 하기 일정 때리다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
칠개월 후 청소하기 일정 알다,S-Date S-Date S-Subject O S-Action
9일 후 일정 맞추다,S-Date S-Date O S-Action
퇴근 올리다 마지막 주 까지,S-Subject S-Action S-Date S-Date S-Date
학교 가기 알다 다음 달,S-Subject S-Subject S-Action S-Date S-Date
정해 금요일 일요일,S-Action S-Date S-Date
독서 하다 일정 짜다 수요일 토요일,S-Subject S-Subject O S-Action S-Date S-Date
짜다 트위터 업데이트,S-Action S-Subject S-Subject
낚시 하기 일정 알다,S-Subject S-Subject O S-Action
목요일 토요일 일요일 설정하다 학교 가기,S-Date S-Date S-Date S-Action S-Subject S-Subject
줄넘기 하다 지정해주다 다다음 주 화요일 목요일,S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
일정 설정하다 2022년 1월 12일 까지,O S-Action S-Date S-Date S-Date S-Date
휴가 일정 설정하다,S-Subject O S-Action
일정 알다 빨래하기 십구일 뒤,O S-Action S-Subject S-Date S-Date
다음 주 때리다 트위터 업데이트,S-Date S-Date S-Action S-Subject S-Subject
먹이 주기 짜다 다음 주,S-Subject S-Subject S-Action S-Date S-Date
맞추다 주유 하기,S-Action S-Subject S-Subject
여행 가기 말해주다 이천이십삼년 6월 22일,S-Subject S-Subject S-Action S-Date S-Date S-Date
일정 응답하다 연어 먹기 26일 이십사시 일분,O S-Action S-Subject S-Subject S-Date S-Time S-Time
요가 하기 실행하다,S-Subject S-Subject S-Action
일정 노래 부르러 가기 응답하다 이일 후,O S-Subject S-Subject S-Subject S-Action S-Date S-Date
삼일 요리 하다 설정하다,S-Date S-Subject S-Subject S-Action
십구일 후 20시 사십분쯤 낚시 하다 올리다,S-Date S-Date S-Time S-Time S-Subject S-Subject S-Action
일정 실행하다 금요일,O S-Action S-Date
다다음 주 일정 식물 에 물 주기 울리다,S-Date S-Date O S-Subject S-Subject S-Subject S-Subject S-Action
일정 해외여행 짜다 월요일 토요일 일요일 다섯시,O S-Subject S-Action S-Date S-Date S-Date S-Time
십일일 뒤 잡다 등산 하다 가기,S-Date S-Date S-Action S-Subject S-Subject S-Subject
퇴근 실행하다,S-Subject S-Action
잡다 4월 넷째 주,S-Action S-Date S-Date S-Date
게임 일정 추가하다,S-Subject O S-Action
과일 사 오기 일정 추가하다 다다음 주 화요일,S-Subject S-Subject S-Subject O S-Action S-Date S-Date S-Date
파티 하다 울리다 십이월 셋째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date
2024년 이월 20일 파티하기 정해,S-Date S-Date S-Date S-Subject S-Action
독서 하다 일정 알다,S-Subject S-Subject O S-Action
다음 주 작곡 잡다,S-Date S-Date S-Subject S-Action
일정 모임 가기 응답하다 월요일 까지 4시,O S-Subject S-Subject S-Action S-Date S-Date S-Time
인테리어 짜다 칠월 셋째 주,S-Subject S-Action S-Date S-Date S-Date
일정 지정해주다 장보기 넷째 주 까지,O S-Action S-Subject S-Date S-Date S-Date
화요일 목요일 토요일 채소 물주기 일정 설정하다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
지정해주다 명상 하다,S-Action S-Subject S-Subject
일정 운동하러 가기 설정하다 첫째 주 까지,O S-Subject S-Subject S-Action S-Date S-Date S-Date
이천이십일년 11월 육일 피시방 가기 말해주다,S-Date S-Date S-Date S-Subject S-Subject S-Action
다음 주 수요일 춤추다 가기 때리다,S-Date S-Date S-Date S-Subject S-Subject S-Action
월요일 목요일 일정 정리하기 등록하다,S-Date S-Date O S-Subject S-Action
이천이십이년 삼월 23일 카약 응답하다,S-Date S-Date S-Date S-Subject S-Action
채소 물 주기 추가하다 화요일 목요일,S-Subject S-Subject S-Subject S-Action S-Date S-Date
일정 과일 사 오기 넣다 마지막 주,O S-Subject S-Subject S-Subject S-Action S-Date S-Date
술 마시기 잡다 이십일일 뒤,S-Subject S-Subject S-Action S-Date S-Date
화요일 일요일 때리다,S-Date S-Date S-Action
십사일 이십사시 스키 타다 정해,S-Date S-Time S-Subject S-Subject S-Action
산책 하다 등록하다 금요일 일요일 1시 53분,S-Subject S-Subject S-Action S-Date S-Date S-Time S-Time
이천이십육년 9월 5일 일정 알다,S-Date S-Date S-Date O S-Action
십구일 뒤 잡다 시내 가기,S-Date S-Date S-Action S-Subject S-Subject
넷째 주 파티하기 일정 잡다,S-Date S-Date S-Subject O S-Action
목요일 일요일 16시 육분쯤 일정 올리다 등산하러 가기,S-Date S-Date S-Time S-Time O S-Action S-Subject S-Subject
화요일 장 보기 짜다,S-Date S-Subject S-Subject S-Action
일정 등록하다 운동하러 가기,O S-Action S-Subject S-Subject
일정 정해 세포 밥 주기 이십팔일 뒤 14시,O S-Action S-Subject S-Subject S-Subject S-Date S-Date S-Time
간식 주기 지정해주다 다음 달 첫째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
울리다 금요일 토요일,S-Action S-Date S-Date
일정 실행하다 줄넘기 하다,O S-Action S-Subject S-Subject
장보기 정해 6월 21일,S-Subject S-Action S-Date S-Date
일정 먹이 주기 말해주다 다다음 달,O S-Subject S-Subject S-Action S-Date S-Date
일정 때리다 출근하기 이천이십구년 삼월 14일 까지,O S-Action S-Subject S-Date S-Date S-Date S-Date
일정 관찰하기 때리다 넷째 주,O S-Subject S-Action S-Date S-Date
일정 밥 먹기 추가하다 1월 26일,O S-Subject S-Subject S-Action S-Date S-Date
일정 추가하다 줄넘기 하다 5월 첫째 주,O S-Action S-Subject S-Subject S-Date S-Date S-Date
다다음 주 화요일 목요일 한강 가기 짜다,S-Date S-Date S-Date S-Date S-Subject S-Subject S-Action
일정 등록하다 밥 먹기,O S-Action S-Subject S-Subject
셋째 주 시내 가기 정해,S-Date S-Date S-Subject S-Subject S-Action
3월 둘째 주 지정해주다 도자기 굽다,S-Date S-Date S-Date S-Action S-Subject S-Subject
장보기 넣다 칠일 후,S-Subject S-Action S-Date S-Date
다다음 달 넷째 주 지정해주다,S-Date S-Date S-Date S-Date S-Action
다음 달 넷째 주 일정 회의 짜다,S-Date S-Date S-Date S-Date O S-Subject S-Action
구개월 뒤 서핑 정해,S-Date S-Date S-Subject S-Action
일정 피시방 가기 올리다 다다음 달,O S-Subject S-Subject S-Action S-Date S-Date
서핑 짜다 마지막 주 까지,S-Subject S-Action S-Date S-Date S-Date
등록하다 낚시 하기 둘째 주,S-Action S-Subject S-Subject S-Date S-Date
이십일일 부터 칠일 까지 20시 십칠분 꽃 돌보다 등록하다,S-Date S-Date S-Date S-Date S-Time S-Time S-Subject S-Subject S-Action
다다음 달 마지막 주 일정 설정하다 등산하러 가기,S-Date S-Date S-Date S-Date O S-Action S-Subject S-Subject
카페 가기 알다 7월 넷째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date
채소 물 주기 넣다,S-Subject S-Subject S-Subject S-Action
이천이십삼년 팔월 사일 부품 사러 가기 일정 말해주다,S-Date S-Date S-Date S-Subject S-Subject S-Subject O S-Action
서핑 울리다 월요일 목요일 저녁 세시 44분에,S-Subject S-Action S-Date S-Date S-Time S-Time S-Time
다다음 주 월요일 일정 잡다,S-Date S-Date S-Date O S-Action
일정 사냥 가기 설정하다 까지 다음 주,O S-Subject S-Subject S-Action S-Date S-Date S-Date
십월 둘째 주 일정 넣다 게임,S-Date S-Date S-Date O S-Action S-Subject
실행하다 채소 물주기,S-Action S-Subject S-Subject
10월 넷째 주 응답하다 채소 물 주기,S-Date S-Date S-Date S-Action S-Subject S-Subject S-Subject
십일월 첫째 주 일정 경마 응답하다,S-Date S-Date S-Date O S-Subject S-Action
일정 요리 하기 실행하다,O S-Subject S-Subject S-Action
29일 후 열여덟시 15분에 잡다 시내 가기,S-Date S-Date S-Time S-Time S-Action S-Subject S-Subject
마라톤 참가 하다 설정하다 다음 달 넷째 주,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
마라톤 참가하기 정해,S-Subject S-Subject S-Action
일정 올리다 학원 가기,O S-Action S-Subject S-Subject
공놀이하기 추가하다 금요일,S-Subject S-Action S-Date
삼월 첫째 주 응답하다 모임 가기,S-Date S-Date S-Date S-Action S-Subject S-Subject
15일 후 짜다,S-Date S-Date S-Action
일정 장보기 올리다,O S-Subject S-Action
목공 때리다,S-Subject S-Action
일정 때리다 치과 가기,O S-Action S-Subject S-Subject
16일 뒤 일정 추가하다,S-Date S-Date O S-Action
다다음 주 일정 짜다 빨래 하다,S-Date S-Date O S-Action S-Subject S-Subject
월요일 목요일 토요일 일요일 일정 월차 짜다,S-Date S-Date S-Date S-Date O S-Subject S-Action
십삼일 울리다,S-Date S-Action
7월 9일 까지 일정 등록하다,S-Date S-Date S-Date O S-Action
팔월 육일 월차 일정 정해,S-Date S-Date S-Subject O S-Action
올리다 수요일 목요일,S-Action S-Date S-Date
다다음 달 요가 하기 넣다,S-Date S-Date S-Subject S-Subject S-Action
일정 응답하다 빨래하기,O S-Action S-Subject
다다음 주 일정 치과 가기 올리다,S-Date S-Date O S-Subject S-Subject S-Action
다다음 주 일정 말해주다 정리하기,S-Date S-Date O S-Action S-Subject
맞추다 래프팅 수요일 일요일,S-Action S-Subject S-Date S-Date
영화 감상 일정 때리다 이십구일,S-Subject S-Subject O S-Action S-Date
맥주 먹기 짜다 11월 4일,S-Subject S-Subject S-Action S-Date S-Date
드로잉 수업 설정하다,S-Subject S-Subject S-Action
일정 때리다 20일 이십이시 삼십구분,O S-Action S-Date S-Time S-Time
추가하다 산책하기 까지 다음 주,S-Action S-Subject S-Date S-Date S-Date
정해 카페 가기 십이월 넷째 주 토요일 부터 금요일 까지,S-Action S-Subject S-Subject S-Date S-Date S-Date S-Date S-Date S-Date S-Date
이십오일 까지 장보기 일정 잡다,S-Date S-Date S-Subject O S-Action
14일 부터 십칠일 까지 말해주다 독서하기,S-Date S-Date S-Date S-Date S-Action S-Subject
학원 가기 일정 응답하다,S-Subject S-Subject O S-Action
일정 지정해주다 게임 이개월 뒤,O S-Action S-Subject S-Date S-Date
십이월 둘째 주 일정 지정해주다,S-Date S-Date S-Date O S-Action
이천이십사년 9월 십이일 산책하기 올리다,S-Date S-Date S-Date S-Subject S-Action
22일 후 도자기 굽기 추가하다,S-Date S-Date S-Subject S-Subject S-Action
31일 뒤 일정 말해주다 시내 가기,S-Date S-Date O S-Action S-Subject S-Subject
일정 추가하다 학교 가기 이천이십삼년 10월 이십사일,O S-Action S-Subject S-Subject S-Date S-Date S-Date
연어 먹기 때리다,S-Subject S-Subject S-Action
지정해주다 16일 후 14시 26분,S-Action S-Date S-Date S-Time S-Time
2일 후 일정 올리다 식물에 물 주기,S-Date S-Date O S-Action S-Subject S-Subject S-Subject
6월 31일 정해 노래,S-Date S-Date S-Action S-Subject
짜다 페인팅,S-Action S-Subject
운동하러 가기 올리다,S-Subject S-Subject S-Action
6일 5시 49분 일정 스키 타다 때리다,S-Date S-Time S-Time O S-Subject S-Subject S-Action
방어 먹기 일정 설정하다 24일 후,S-Subject S-Subject O S-Action S-Date S-Date
부품 사러 가기 추가하다 다다음 주,S-Subject S-Subject S-Subject S-Action S-Date S-Date
이천이십일년 8월 삼십일 빨래 하다 일정 짜다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
명상 하기 일정 실행하다 다다음 달 첫째 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date S-Date
